checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1024,4,3b_1stPL.csv, preferiamo,14.09149169921875,12.671645164489746,1.419846534729004,1024
checkpoint-1024,5,3b_1stPL.csv, sosteniamo,11.612255096435547,9.4810152053833,2.131239891052246,1024
checkpoint-1024,6,3b_1stPL.csv, accettiamo,12.5308198928833,11.785138130187988,0.7456817626953125,1024
checkpoint-1024,7,3b_1stPL.csv, sentiamo,13.075551986694336,9.479852676391602,3.5956993103027344,1024
checkpoint-1024,8,3b_1stPL.csv, confermiamo,7.99963903427124,6.5684754848480225,1.4311635494232178,1024
checkpoint-1024,9,3b_1stPL.csv, crediamo,11.227294921875,9.78334903717041,1.4439458847045898,1024
checkpoint-1024,10,3b_1stPL.csv, notiamo,12.438180923461914,11.65503978729248,0.7831411361694336,1024
checkpoint-1024,11,3b_1stPL.csv, celebriamo,8.217401027679443,6.772198915481567,1.445202112197876,1024
checkpoint-1024,12,3b_1stPL.csv, suggeriamo,8.14147400856018,5.824664115905762,2.316809892654419,1024
checkpoint-1024,1,4a_subject_control.csv, chiedere,10.055872917175293,9.665246963500977,0.3906259536743164,1024
checkpoint-1024,2,4a_subject_control.csv, viaggiare,8.677125930786133,9.265907287597656,-0.5887813568115234,1024
checkpoint-1024,3,4a_subject_control.csv, telefonare,14.437799453735352,14.444997787475586,-0.007198333740234375,1024
checkpoint-1024,4,4a_subject_control.csv, parlare,10.628427505493164,7.807127952575684,2.8212995529174805,1024
checkpoint-1024,5,4a_subject_control.csv, piangere,12.872998237609863,11.30168628692627,1.5713119506835938,1024
checkpoint-1024,6,4a_subject_control.csv, partire,7.357091903686523,8.894848823547363,-1.5377569198608398,1024
checkpoint-1024,7,4a_subject_control.csv, vincere,10.585186958312988,11.179755210876465,-0.5945682525634766,1024
checkpoint-1024,8,4a_subject_control.csv, cantare,11.862360954284668,10.04703140258789,1.8153295516967773,1024
checkpoint-1024,9,4a_subject_control.csv, correggere,12.81313419342041,11.944148063659668,0.8689861297607422,1024
checkpoint-1024,10,4a_subject_control.csv, visitare,11.1758451461792,8.863200187683105,2.3126449584960938,1024
checkpoint-1024,11,4a_subject_control.csv, svegliarsi,7.576102018356323,6.800563454627991,0.7755385637283325,1024
checkpoint-1024,12,4a_subject_control.csv, esercitarsi,8.500657081604004,6.9617719650268555,1.5388851165771484,1024
checkpoint-1024,1,4b_object_control.csv, riposare,13.935388565063477,13.088191986083984,0.8471965789794922,1024
checkpoint-1024,2,4b_object_control.csv, mentire,14.302377700805664,12.754741668701172,1.5476360321044922,1024
checkpoint-1024,3,4b_object_control.csv, concentrarsi,15.297698974609375,12.999509811401367,2.298189163208008,1024
checkpoint-1024,4,4b_object_control.csv, accelerare,14.749358177185059,13.377678871154785,1.3716793060302734,1024
checkpoint-1024,5,4b_object_control.csv, intervenire,13.526963233947754,11.284263610839844,2.24269962310791,1024
checkpoint-1024,6,4b_object_control.csv, scappare,15.685284614562988,13.023765563964844,2.6615190505981445,1024
checkpoint-1024,7,4b_object_control.csv, allenarsi,6.849144458770752,7.262841701507568,-0.4136972427368164,1024
checkpoint-1024,8,4b_object_control.csv, firmare,12.62114429473877,12.164054870605469,0.4570894241333008,1024
checkpoint-1024,9,4b_object_control.csv, rispettarle,8.325473070144653,9.074319839477539,-0.7488467693328857,1024
checkpoint-1024,10,4b_object_control.csv, collaborare,13.082740783691406,11.339118003845215,1.7436227798461914,1024
checkpoint-1024,11,4b_object_control.csv, esporre,13.794966697692871,12.435587882995605,1.3593788146972656,1024
checkpoint-1024,12,4b_object_control.csv, reagire,14.497749328613281,11.440494537353516,3.0572547912597656,1024
checkpoint-1024,1,5a_expletive_seems.csv, sembra,9.682827949523926,4.458909511566162,5.223918437957764,1024
checkpoint-1024,2,5a_expletive_seems.csv, pare,12.04501724243164,6.587084770202637,5.457932472229004,1024
checkpoint-1024,3,5a_expletive_seems.csv, appare,10.241649627685547,8.318465232849121,1.9231843948364258,1024
checkpoint-1024,4,5a_expletive_seems.csv, risulta,9.281982421875,5.764632701873779,3.5173497200012207,1024
checkpoint-1024,5,5a_expletive_seems.csv, sembra,10.56470775604248,6.111886024475098,4.452821731567383,1024
checkpoint-1024,6,5a_expletive_seems.csv, pare,13.846964836120605,6.947666645050049,6.899298191070557,1024
checkpoint-1024,7,5a_expletive_seems.csv, appare,10.196735382080078,8.204651832580566,1.9920835494995117,1024
checkpoint-1024,8,5a_expletive_seems.csv, risulta,10.211517333984375,6.910655975341797,3.300861358642578,1024
checkpoint-1024,9,5a_expletive_seems.csv, sembra,9.435656547546387,5.14924955368042,4.286406993865967,1024
checkpoint-1024,10,5a_expletive_seems.csv, pare,12.335618019104004,6.686240196228027,5.649377822875977,1024
checkpoint-1024,11,5a_expletive_seems.csv, appare,9.92172622680664,8.116945266723633,1.8047809600830078,1024
checkpoint-1024,12,5a_expletive_seems.csv, risulta,10.387279510498047,6.847269058227539,3.540010452270508,1024
checkpoint-1024,1,5b_expletive_be.csv, è,4.846029281616211,4.166062355041504,0.679966926574707,1024
checkpoint-1024,2,5b_expletive_be.csv, è,5.819891929626465,4.150376796722412,1.6695151329040527,1024
checkpoint-1024,3,5b_expletive_be.csv, è,6.616424083709717,4.75697135925293,1.859452724456787,1024
checkpoint-1024,4,5b_expletive_be.csv, è,6.058666229248047,4.001653671264648,2.0570125579833984,1024
checkpoint-1024,5,5b_expletive_be.csv, è,5.469450950622559,3.9214892387390137,1.547961711883545,1024
checkpoint-1024,6,5b_expletive_be.csv, è,5.728885173797607,4.0408453941345215,1.688039779663086,1024
checkpoint-1024,7,5b_expletive_be.csv, è,5.99076509475708,4.388345241546631,1.6024198532104492,1024
checkpoint-1024,8,5b_expletive_be.csv, è,6.071020603179932,4.284496307373047,1.7865242958068848,1024
checkpoint-1024,9,5b_expletive_be.csv, è,5.154708385467529,3.9007363319396973,1.253972053527832,1024
checkpoint-1024,10,5b_expletive_be.csv, è,6.044660568237305,4.359054088592529,1.6856064796447754,1024
checkpoint-1024,11,5b_expletive_be.csv, è,6.528120994567871,5.272861003875732,1.2552599906921387,1024
checkpoint-1024,12,5b_expletive_be.csv, è,5.7870683670043945,3.9745748043060303,1.8124935626983643,1024
checkpoint-1024,1,6_long_distance_binding.csv, prepara,10.699328422546387,10.64910888671875,0.05021953582763672,1024
checkpoint-1024,2,6_long_distance_binding.csv, finiscono,9.933598518371582,9.623815536499023,0.3097829818725586,1024
checkpoint-1024,3,6_long_distance_binding.csv, legge,8.475459098815918,8.264455795288086,0.21100330352783203,1024
checkpoint-1024,4,6_long_distance_binding.csv, firma,10.540067672729492,11.543743133544922,-1.0036754608154297,1024
checkpoint-1024,5,6_long_distance_binding.csv, studiano,5.232122957706451,5.16718065738678,0.06494230031967163,1024
checkpoint-1024,6,6_long_distance_binding.csv, scrive,8.843759536743164,7.882622718811035,0.9611368179321289,1024
checkpoint-1024,7,6_long_distance_binding.csv, spiega,9.490195274353027,8.355493545532227,1.1347017288208008,1024
checkpoint-1024,8,6_long_distance_binding.csv, cantano,10.832901000976562,11.124771118164062,-0.2918701171875,1024
checkpoint-1024,9,6_long_distance_binding.csv, risolve,11.096927642822266,9.760725021362305,1.336202621459961,1024
checkpoint-1024,10,6_long_distance_binding.csv, visitano,6.315785050392151,5.463415741920471,0.8523693084716797,1024
checkpoint-1024,11,6_long_distance_binding.csv, disegna,9.424543380737305,10.077829360961914,-0.6532859802246094,1024
checkpoint-1024,12,6_long_distance_binding.csv, progetta,11.116628646850586,12.012299537658691,-0.8956708908081055,1024
checkpoint-1024,1,7a_conjunction_no_topic_shift.csv, prende,8.1256103515625,7.915678977966309,0.2099313735961914,1024
checkpoint-1024,2,7a_conjunction_no_topic_shift.csv, accende,11.295149803161621,11.777467727661133,-0.4823179244995117,1024
checkpoint-1024,3,7a_conjunction_no_topic_shift.csv, si mette,4.806325435638428,4.850759744644165,-0.044434309005737305,1024
checkpoint-1024,4,7a_conjunction_no_topic_shift.csv, racconta,8.333683013916016,8.864631652832031,-0.5309486389160156,1024
checkpoint-1024,5,7a_conjunction_no_topic_shift.csv, salta,10.372385025024414,10.332840919494629,0.039544105529785156,1024
checkpoint-1024,6,7a_conjunction_no_topic_shift.csv, si avvicina,4.88952112197876,5.112382650375366,-0.22286152839660645,1024
checkpoint-1024,7,7a_conjunction_no_topic_shift.csv, conta,10.290719032287598,9.631693840026855,0.6590251922607422,1024
checkpoint-1024,8,7a_conjunction_no_topic_shift.csv, sorride,11.037166595458984,10.077605247497559,0.9595613479614258,1024
checkpoint-1024,9,7a_conjunction_no_topic_shift.csv, annuisce,12.357659816741943,13.275563716888428,-0.9179039001464844,1024
checkpoint-1024,10,7a_conjunction_no_topic_shift.csv, beve,10.965926170349121,10.5810546875,0.3848714828491211,1024
checkpoint-1024,11,7a_conjunction_no_topic_shift.csv, leggere,6.1497697830200195,6.016156196594238,0.13361358642578125,1024
